Drug1,Drug2,Label
DB00630,DB00688,49
DB00715,DB09017,49
DB01068,DB08910,49
DB00181,DB01161,49
DB01068,DB08918,49
DB01621,DB06716,49
DB00768,DB12532,49
DB00744,DB01628,49
DB00371,DB00395,49
DB01202,DB01589,49
DB00517,DB01081,49
DB00371,DB00391,49
DB05676,DB08991,49
DB01209,DB01589,49
DB01028,DB01355,49
DB00195,DB00872,49
DB00554,DB00712,49
DB00998,DB01151,49
DB01239,DB01544,49
DB00899,DB09300,49
DB00370,DB00397,49
DB00883,DB04920,49
DB00206,DB01068,49
DB00206,DB01069,49
DB00333,DB01580,49
DB01077,DB08991,49
DB06695,DB09053,49
DB01236,DB01544,49
DB00318,DB01324,49
DB00193,DB00433,49
DB01041,DB01113,49
DB04844,DB09224,49
DB01041,DB01115,49
DB00228,DB01198,49
DB00273,DB00475,49
DB00594,DB00922,49
DB01463,DB01544,49
DB00590,DB00922,49
DB00490,DB00980,49
DB00875,DB00933,49
DB00598,DB00922,49
DB00323,DB01320,49
DB00391,DB00696,49
DB00189,DB00333,49
DB00318,DB01338,49
DB00396,DB00696,49
DB00872,DB01158,49
DB00398,DB00696,49
DB00490,DB00985,49
DB00181,DB00333,49
DB00321,DB04953,49
DB01158,DB01197,49
DB01122,DB06709,49
DB00418,DB01440,49
DB08905,DB09215,49
DB08906,DB09215,49
DB00325,DB00612,49
DB00661,DB00735,49
DB00496,DB00967,49
DB00663,DB00735,49
DB00434,DB09345,49
DB00511,DB01021,49
DB01452,DB01591,49
DB01137,DB11921,49
DB06201,DB08910,49
DB00409,DB00906,49
DB00409,DB00904,49
DB00363,DB09232,49
DB04938,DB09070,49
DB00409,DB00909,49
DB00850,DB01198,49
DB00401,DB01153,49
DB00747,DB01580,49
DB00575,DB06716,49
DB00742,DB01580,49
DB00588,DB04743,49
DB00502,DB06153,49
DB00732,DB00967,49
DB00748,DB01580,49
DB00690,DB08922,49
DB00950,DB00980,49
DB00422,DB01142,49
DB00281,DB00949,49
DB01097,DB09216,49
DB01587,DB08910,49
DB00476,DB00829,49
DB01002,DB08815,49
DB01178,DB01437,49
DB00768,DB01600,49
DB01178,DB01433,49
DB00656,DB00985,49
DB00216,DB00813,49
DB00611,DB00780,49
DB00656,DB00980,49
DB00780,DB01622,49
DB00554,DB08981,49
DB00283,DB00405,49
DB00554,DB08984,49
DB00295,DB04908,49
DB00845,DB01200,49
DB00424,DB00908,49
DB00239,DB00884,49
DB00179,DB00275,49
DB00178,DB00275,49
DB00273,DB04953,49
DB00623,DB00934,49
DB00681,DB01282,49
DB00922,DB06292,49
DB00333,DB09009,49
DB01248,DB01394,49
DB00623,DB00933,49
DB00206,DB09286,49
DB01227,DB09017,49
DB00333,DB09000,49
DB00333,DB00524,49
DB00333,DB00527,49
DB00247,DB00741,49
DB06690,DB12532,49
DB00239,DB01427,49
DB00247,DB00745,49
DB00240,DB00744,49
DB00572,DB01081,49
DB00436,DB00611,49
DB00434,DB00611,49
DB00337,DB01073,49
DB00653,DB00715,49
DB00186,DB00206,49
DB00547,DB00945,49
DB00982,DB09093,49
DB01076,DB04920,49
DB01076,DB01685,49
DB00752,DB01239,49
DB00393,DB01041,49
DB00323,DB04948,49
DB00399,DB01041,49
DB00752,DB01233,49
DB01100,DB12532,49
DB01054,DB01377,49
DB00527,DB00647,49
DB00297,DB00356,49
DB00754,DB01154,49
DB00189,DB01501,49
DB00241,DB09286,49
DB01178,DB01267,49
DB00321,DB01002,49
DB00423,DB00967,49
DB00325,DB01002,49
DB01002,DB01621,49
DB00264,DB00727,49
DB01197,DB09286,49
DB00494,DB01219,49
DB00264,DB00722,49
DB01193,DB09286,49
DB00461,DB00469,49
DB00986,DB01551,49
DB00843,DB01380,49
DB04951,DB05676,49
DB01069,DB01168,49
DB00873,DB01137,49
DB00750,DB08815,49
DB00752,DB08815,49
DB00754,DB08815,49
DB00678,DB00742,49
DB00371,DB00807,49
DB00371,DB00801,49
DB00371,DB00802,49
DB00768,DB00849,49
DB00381,DB00975,49
DB00588,DB01628,49
DB04743,DB06725,49
DB00320,DB01168,49
DB00807,DB01178,49
DB01024,DB09218,49
DB00741,DB00817,49
DB01339,DB11609,49
DB01024,DB09215,49
DB01024,DB09216,49
DB00350,DB00457,49
DB00458,DB09236,49
DB01595,DB09085,49
DB01024,DB09212,49
DB01282,DB09026,49
DB00726,DB01176,49
DB01227,DB09076,49
DB00575,DB01563,49
DB01158,DB08907,49
DB01069,DB04871,49
DB01267,DB01466,49
DB00252,DB09225,49
DB00860,DB00864,49
DB00469,DB09091,49
DB00588,DB09009,49
DB00393,DB00521,49
DB01065,DB01355,49
DB00622,DB01210,49
DB01018,DB09166,49
DB00622,DB01214,49
DB01618,DB09042,49
DB01567,DB04841,49
DB01567,DB04842,49
DB00484,DB08907,49
DB00980,DB01621,49
DB01600,DB09084,49
DB00605,DB01435,49
DB00768,DB09166,49
DB01615,DB09042,49
DB01244,DB01263,49
DB01180,DB04552,49
DB01168,DB06288,49
DB00752,DB09080,49
DB00652,DB09049,49
DB01263,DB09090,49
DB01435,DB01628,49
DB00764,DB11079,49
DB00228,DB01267,49
DB00215,DB00292,49
DB00690,DB01176,49
DB00873,DB06737,49
DB00872,DB09279,49
DB01248,DB05260,49
DB00768,DB08872,49
DB00181,DB00849,49
DB01064,DB09244,49
DB00334,DB00625,49
DB00883,DB01197,49
DB00737,DB09342,49
DB00458,DB00543,49
DB00883,DB01193,49
DB00404,DB11148,49
DB01551,DB11148,49
DB00961,DB09166,49
DB00555,DB00708,49
DB00240,DB00358,49
DB00494,DB05246,49
DB06282,DB09225,49
DB00175,DB11633,49
DB00393,DB01612,49
DB08910,DB09071,49
DB00337,DB00591,49
DB00487,DB00655,49
DB01337,DB01551,49
DB00483,DB00655,49
DB06770,DB08922,49
DB01340,DB06292,49
DB00413,DB00968,49
DB00413,DB00960,49
DB00998,DB06016,49
DB00195,DB00542,49
DB00413,DB00964,49
DB00413,DB00966,49
DB00842,DB06594,49
DB00735,DB01340,49
DB01588,DB09286,49
DB00206,DB13323,49
DB00435,DB01143,49
DB00687,DB01059,49
DB00710,DB00991,49
DB00258,DB01164,49
DB00750,DB09166,49
DB08976,DB09204,49
DB00458,DB00571,49
DB00210,DB00337,49
DB01501,DB01551,49
DB01200,DB05381,49
DB00349,DB00405,49
DB01291,DB09289,49
DB01047,DB04743,49
DB00181,DB00933,49
DB00318,DB00950,49
DB00691,DB00808,49
DB00531,DB01325,49
DB00356,DB13025,49
DB00810,DB01227,49
DB00611,DB06690,49
DB00678,DB06292,49
DB00275,DB00999,49
DB01433,DB06702,49
DB08905,DB09543,49
DB03585,DB04865,49
DB00663,DB00784,49
DB00656,DB04841,49
DB00656,DB04842,49
DB00240,DB08981,49
DB00244,DB09283,49
DB00292,DB01161,49
DB00979,DB01199,49
DB01018,DB13025,49
DB00433,DB01233,49
DB00979,DB01192,49
DB01615,DB09017,49
DB01142,DB01587,49
DB00384,DB00492,49
DB00405,DB01463,49
DB06738,DB09245,49
DB08797,DB08880,49
DB00870,DB08822,49
DB00315,DB01367,49
DB00722,DB01340,49
DB00748,DB01154,49
DB01219,DB09009,49
DB00384,DB00413,49
DB00248,DB00255,49
DB00601,DB01171,49
DB00490,DB01589,49
DB00721,DB04946,49
DB00381,DB00413,49
DB00807,DB01106,49
DB00807,DB01104,49
DB00933,DB01587,49
DB00176,DB00758,49
DB00933,DB01588,49
DB00898,DB01076,49
DB00360,DB01235,49
DB00178,DB00206,49
DB00283,DB01178,49
DB00035,DB01399,49
DB00979,DB01227,49
DB00722,DB09112,49
DB00195,DB00571,49
DB00458,DB01622,49
DB00188,DB04861,49
DB00242,DB01229,49
DB01410,DB09543,49
DB00469,DB00876,49
DB00555,DB00737,49
DB00801,DB01563,49
DB00248,DB01229,49
DB00434,DB00747,49
DB00741,DB00772,49
DB01250,DB04574,49
DB00344,DB01176,49
DB00344,DB01175,49
DB00904,DB01544,49
DB00674,DB00764,49
DB00677,DB00764,49
DB00710,DB00821,49
DB02187,DB11079,49
DB01113,DB09232,49
DB00708,DB01587,49
DB01115,DB09232,49
DB00255,DB01248,49
DB00334,DB01558,49
DB00527,DB00771,49
DB00647,DB08987,49
DB00936,DB08880,49
DB00545,DB08906,49
DB00652,DB11609,49
DB00210,DB06781,49
DB00486,DB00755,49
DB00210,DB06786,49
DB01624,DB06216,49
DB00791,DB01229,49
DB00790,DB01229,49
DB00525,DB09236,49
DB00180,DB06196,49
DB00797,DB01229,49
DB00796,DB01229,49
DB01144,DB01275,49
DB00275,DB00297,49
DB00356,DB04908,49
DB00273,DB00297,49
DB06153,DB09166,49
DB00633,DB00800,49
DB00703,DB09286,49
DB00903,DB09286,49
DB01234,DB01245,49
DB00477,DB06216,49
DB00275,DB01348,49
DB01623,DB12532,49
DB00906,DB09286,49
DB00909,DB09286,49
DB00232,DB01159,49
DB01355,DB08922,49
DB00275,DB01340,49
DB00465,DB08439,49
DB00334,DB00985,49
DB00376,DB00462,49
DB00625,DB01353,49
DB00181,DB00312,49
DB00611,DB00844,49
DB00892,DB01544,49
DB00611,DB00842,49
DB00295,DB01036,49
DB00924,DB00938,49
DB00282,DB08976,49
DB00950,DB01567,49
DB01133,DB09212,49
DB00288,DB08976,49
DB00924,DB00934,49
DB06216,DB09071,49
DB00679,DB05246,49
DB00812,DB00945,49
DB00409,DB00497,49
DB00006,DB01609,49
DB00405,DB00497,49
DB00210,DB08984,49
DB00343,DB00735,49
DB00178,DB00972,49
DB00232,DB00708,49
DB00178,DB00975,49
DB00771,DB00906,49
DB01081,DB01154,49
DB00232,DB00275,49
DB01401,DB09138,49
DB01224,DB01440,49
DB01401,DB02709,49
DB04574,DB06725,49
DB00356,DB01069,49
DB00323,DB08910,49
DB00628,DB00961,49
DB00996,DB01219,49
DB04552,DB04574,49
DB00641,DB09232,49
DB00344,DB00961,49
DB00903,DB01136,49
DB00341,DB00961,49
DB01580,DB09128,49
DB00349,DB00961,49
DB00323,DB08931,49
DB00687,DB13167,49
DB00749,DB11921,49
DB01238,DB09071,49
DB00768,DB13783,49
DB00179,DB00492,49
DB00807,DB01558,49
DB09068,DB09225,49
DB09068,DB09224,49
DB00872,DB01359,49
DB00801,DB01558,49
DB00244,DB06209,49
DB00623,DB09166,49
DB01229,DB09038,49
DB00298,DB01104,49
DB04871,DB06237,49
DB00628,DB01242,49
DB00991,DB01380,49
DB00586,DB08991,49
DB00275,DB00436,49
DB00623,DB00652,49
DB01069,DB09017,49
DB01068,DB09017,49
DB00647,DB09071,49
DB00586,DB06736,49
DB00653,DB01157,49
DB01175,DB09345,49
DB00611,DB09068,49
DB01176,DB09345,49
DB00206,DB01144,49
DB00586,DB06739,49
DB00906,DB01159,49
DB00228,DB00967,49
DB00903,DB01159,49
DB00594,DB09242,49
DB00555,DB01615,49
DB00181,DB01221,49
DB00189,DB01221,49
DB00477,DB08815,49
DB00263,DB00657,49
DB00591,DB09218,49
DB00277,DB09273,49
DB00337,DB00573,49
DB00337,DB00570,49
DB01166,DB01250,49
DB00972,DB04743,49
DB00243,DB00497,49
DB00708,DB01189,49
DB00209,DB01591,49
DB01175,DB06144,49
DB00996,DB08922,49
DB01356,DB09166,49
DB08880,DB09279,49
DB00502,DB08991,49
DB00929,DB01282,49
DB00831,DB06144,49
DB00542,DB01600,49
DB00206,DB09042,49
DB00395,DB00842,49
DB00391,DB00842,49
DB00699,DB08864,49
DB00295,DB06594,49
DB01200,DB09038,49
DB00371,DB01236,49
DB00297,DB13025,49
DB01353,DB06716,49
DB01558,DB09009,49
DB00620,DB09218,49
DB00371,DB01238,49
DB00363,DB01280,49
DB00703,DB01162,49
DB00871,DB08941,49
DB01440,DB01618,49
DB01440,DB01614,49
DB01440,DB01615,49
DB00323,DB00835,49
DB00652,DB01544,49
DB00652,DB01545,49
DB00273,DB00715,49
DB08893,DB09076,49
DB00625,DB00892,49
DB01229,DB06710,49
DB01283,DB09285,49
DB01154,DB01621,49
DB01283,DB08822,49
DB00683,DB00850,49
DB09038,DB09112,49
DB00697,DB00801,49
DB00681,DB00714,49
DB00275,DB00899,49
DB00273,DB00899,49
DB00270,DB00899,49
DB03619,DB06154,49
DB00177,DB08797,49
DB00690,DB00899,49
DB00710,DB00768,49
DB00206,DB01267,49
DB00457,DB00742,49
DB00715,DB00768,49
DB08971,DB09218,49
DB08970,DB09218,49
DB00802,DB00940,49
DB01028,DB01069,49
DB00408,DB00726,49
DB00502,DB01397,49
DB00408,DB00721,49
DB00784,DB04574,49
DB00469,DB00605,49
DB04842,DB12532,49
DB00897,DB01086,49
DB00622,DB00657,49
DB00897,DB01080,49
DB00455,DB06594,49
DB00838,DB12598,49
DB00458,DB06594,49
DB00433,DB01624,49
DB00433,DB01623,49
DB00433,DB01621,49
DB00244,DB01222,49
DB00482,DB09285,49
DB00232,DB00318,49
DB06781,DB09215,49
DB00490,DB13323,49
DB06786,DB09215,49
DB01195,DB05521,49
DB00214,DB01396,49
DB00647,DB00657,49
DB00968,DB09026,49
DB00214,DB01578,49
DB00179,DB00768,49
DB00949,DB01356,49
DB00744,DB01410,49
DB00572,DB00979,49
DB00405,DB12532,49
DB06288,DB09085,49
DB00747,DB06594,49
DB00813,DB01345,49
DB00750,DB13323,49
DB00246,DB00427,49
DB00742,DB09038,49
DB00715,DB01246,49
DB00802,DB01242,49
DB00246,DB00422,49
DB00427,DB01618,49
DB01018,DB01356,49
DB00353,DB04871,49
DB00422,DB01618,49
DB01349,DB08439,49
DB00520,DB00661,49
DB00356,DB00405,49
DB00660,DB01595,49
DB00343,DB01243,49
DB00400,DB06694,49
DB01340,DB08880,49
DB00934,DB01018,49
DB00252,DB01433,49
DB00752,DB00924,49
DB00391,DB01433,49
DB00324,DB00989,49
DB00391,DB01437,49
DB00695,DB00780,49
DB00697,DB00780,49
DB00268,DB01020,49
DB00768,DB01047,49
DB00374,DB00972,49
DB00370,DB09082,49
DB00370,DB09080,49
DB00255,DB01076,49
DB00679,DB00985,49
DB00228,DB01440,49
DB01435,DB06196,49
DB00571,DB00657,49
DB00091,DB00699,49
DB00356,DB00897,49
DB00310,DB00706,49
DB01214,DB08931,49
DB09104,DB09216,49
DB01339,DB06204,49
DB00849,DB00996,49
DB00281,DB01615,49
DB00700,DB00844,49
DB00703,DB00844,49
DB00282,DB00469,49
DB00178,DB01158,49
DB00363,DB01282,49
DB00418,DB06700,49
DB01149,DB01623,49
DB00476,DB01558,49
DB01193,DB06292,49
DB00288,DB00469,49
DB00454,DB01622,49
DB00295,DB00810,49
DB00633,DB01588,49
DB00625,DB00950,49
DB00633,DB01587,49
DB00610,DB00816,49
DB00483,DB00967,49
DB00549,DB00699,49
DB00921,DB01062,49
DB00749,DB04552,49
DB00541,DB00699,49
DB00738,DB06712,49
DB01169,DB09279,49
DB00296,DB00813,49
DB00297,DB00813,49
DB01229,DB04951,49
DB00292,DB00813,49
DB00924,DB01253,49
DB00281,DB00433,49
DB00594,DB00802,49
DB00181,DB01224,49
DB00599,DB00802,49
DB00244,DB00687,49
DB00245,DB00802,49
DB00298,DB00813,49
DB00950,DB01221,49
DB00747,DB00794,49
DB00248,DB01128,49
DB00250,DB00325,49
DB00892,DB01028,49
DB01167,DB04841,49
DB00962,DB01615,49
DB00418,DB06594,49
DB00653,DB08992,49
DB00281,DB06153,49
DB00228,DB01351,49
DB00333,DB00849,49
DB00333,DB00844,49
DB00647,DB01356,49
DB00344,DB09009,49
DB00596,DB04576,49
DB00270,DB00857,49
DB00397,DB00988,49
DB00285,DB00344,49
DB00625,DB00802,49
DB00323,DB00794,49
DB00520,DB01427,49
DB00323,DB00796,49
DB00228,DB01175,49
DB00228,DB01176,49
DB01245,DB08970,49
DB00968,DB09227,49
DB00742,DB00813,49
DB00181,DB00633,49
DB00476,DB00831,49
DB00455,DB01224,49
DB00747,DB00813,49
DB00748,DB00813,49
DB00964,DB09227,49
DB00966,DB09227,49
DB00687,DB00939,49
DB01154,DB09017,49
DB00393,DB00727,49
DB00524,DB01002,49
DB06772,DB09143,49
DB00458,DB06153,49
DB01595,DB06153,49
DB00320,DB01367,49
DB00298,DB09085,49
DB00281,DB06201,49
DB00283,DB06201,49
DB01433,DB01614,49
DB00829,DB01235,49
DB00829,DB01236,49
DB00670,DB00802,49
DB01433,DB01618,49
DB00829,DB01239,49
DB01018,DB01282,49
DB00996,DB01080,49
DB00591,DB00812,49
DB00768,DB00873,49
DB00657,DB01209,49
DB00596,DB00812,49
DB00599,DB00656,49
DB01151,DB01367,49
DB01151,DB01366,49
DB00749,DB04951,49
DB00657,DB01203,49
DB01623,DB08872,49
DB01080,DB01544,49
DB00241,DB00454,49
DB00490,DB06716,49
DB00575,DB01159,49
DB00465,DB00620,49
DB01200,DB08909,49
DB00571,DB01159,49
DB03793,DB09230,49
DB00220,DB12001,49
DB00363,DB13025,49
DB00996,DB06738,49
DB01068,DB09071,49
DB00182,DB00484,49
DB00692,DB09279,49
DB00691,DB09279,49
DB00193,DB09235,49
DB00697,DB09279,49
DB00312,DB00875,49
DB00695,DB09279,49
DB00623,DB00771,49
DB00206,DB00892,49
DB00371,DB00924,49
DB00861,DB13167,49
DB00487,DB00896,49
DB01250,DB08906,49
DB00483,DB00896,49
DB00854,DB01215,49
DB00384,DB09227,49
DB00950,DB09085,49
DB00381,DB09227,49
DB06441,DB09543,49
DB00872,DB08822,49
DB00195,DB08822,49
DB00363,DB01262,49
DB00328,DB04951,49
DB00812,DB04743,49
DB00334,DB01563,49
DB00528,DB09279,49
DB00244,DB01349,49
DB00524,DB09279,49
DB00281,DB09009,49
DB00521,DB09279,49
DB00296,DB00555,49
DB00715,DB01174,49
DB00721,DB01623,49
DB00726,DB01623,49
DB00945,DB08994,49
DB00903,DB01275,49
DB00796,DB01435,49
DB00182,DB01288,49
DB00656,DB01433,49
DB00241,DB09342,49
DB00589,DB08864,49
DB01167,DB06694,49
DB00601,DB06016,49
DB00614,DB01235,49
DB00246,DB06716,49
DB00589,DB00675,49
DB01122,DB01273,49
DB01397,DB09090,49
DB00755,DB04920,49
DB06288,DB06594,49
DB00589,DB00678,49
DB06201,DB09071,49
DB06201,DB09072,49
DB00788,DB01050,49
DB00515,DB00864,49
DB00295,DB01210,49
DB00320,DB00973,49
DB00963,DB06196,49
DB00996,DB09040,49
DB00296,DB01595,49
DB00599,DB01219,49
DB00968,DB01612,49
DB00765,DB01069,49
DB00844,DB09009,49
DB00765,DB01063,49
DB00273,DB08922,49
DB01224,DB09068,49
DB00418,DB09085,49
DB00193,DB00588,49
DB00986,DB06204,49
DB08822,DB09292,49
DB00517,DB00657,49
DB01239,DB01623,49
DB00273,DB00835,49
DB01142,DB06700,49
DB01194,DB01250,49
DB00199,DB01104,49
DB00181,DB01623,49
DB09068,DB13323,49
DB00189,DB01623,49
DB00483,DB00652,49
DB00181,DB01587,49
DB00854,DB01199,49
DB01069,DB01080,49
DB00248,DB00490,49
DB00237,DB04844,49
DB00700,DB09227,49
DB00502,DB08987,49
DB00683,DB08815,49
DB00181,DB08922,49
DB00298,DB12532,49
DB00656,DB01253,49
DB00822,DB00898,49
DB00909,DB09009,49
DB00461,DB09295,49
DB00497,DB01338,49
DB00465,DB09295,49
DB00469,DB09295,49
DB01267,DB08910,49
DB00660,DB11304,49
DB00458,DB00771,49
DB00363,DB01099,49
DB00292,DB00593,49
DB01367,DB06288,49
DB00921,DB01021,49
DB01018,DB01589,49
DB00645,DB00679,49
DB00186,DB00794,49
DB00596,DB00944,49
DB00737,DB06216,49
DB00547,DB08439,49
DB00821,DB09084,49
DB00695,DB01275,49
DB00985,DB04842,49
DB00949,DB06716,49
DB00980,DB04842,49
DB00381,DB00519,49
DB00325,DB00594,49
DB00341,DB00967,49
DB01353,DB06738,49
DB00178,DB00264,49
DB00409,DB01202,49
DB00275,DB01169,49
DB00611,DB01081,49
DB00246,DB01437,49
DB00794,DB01501,49
DB00819,DB00861,49
DB00611,DB01086,49
DB00639,DB09270,49
DB00384,DB01210,49
DB01580,DB08987,49
DB00758,DB09211,49
DB00384,DB01214,49
DB00593,DB11304,49
DB00588,DB01100,49
DB00860,DB00991,49
DB04953,DB09009,49
DB00420,DB09009,49
DB00370,DB06684,49
DB04951,DB13783,49
DB00409,DB06716,49
DB00361,DB06772,49
DB00363,DB06772,49
DB00860,DB09288,49
DB00819,DB01014,49
DB00691,DB00768,49
DB00620,DB04743,49
DB00601,DB01356,49
DB00176,DB00750,49
DB00625,DB01178,49
DB00409,DB01209,49
DB00393,DB00877,49
DB01384,DB01400,49
DB01351,DB09286,49
DB08922,DB09009,49
DB00393,DB09038,49
DB06154,DB09053,49
DB01041,DB01097,49
DB00688,DB00846,49
DB01184,DB01626,49
DB01178,DB01621,49
DB00490,DB00934,49
DB00298,DB00985,49
DB01580,DB01621,49
DB01263,DB04920,49
DB00413,DB00922,49
DB01018,DB06716,49
DB00966,DB01197,49
DB01064,DB09289,49
DB01161,DB12532,49
DB00966,DB01193,49
DB00210,DB00620,49
DB00540,DB00998,49
DB00887,DB01244,49
DB00405,DB00575,49
DB00883,DB01244,49
DB01059,DB01248,49
DB01065,DB06216,49
DB13025,DB13872,49
DB00588,DB00735,49
DB00712,DB00741,49
DB00611,DB01624,49
DB00325,DB00796,49
DB00611,DB01626,49
DB00490,DB00933,49
DB00611,DB01621,49
DB00310,DB09204,49
DB01068,DB06216,49
DB00223,DB00545,49
DB00870,DB04743,49
DB00625,DB00771,49
DB00423,DB01114,49
DB00584,DB01283,49
DB00641,DB07615,49
DB00573,DB00741,49
DB01545,DB09286,49
DB00465,DB08981,49
DB06772,DB06813,49
DB00465,DB08984,49
DB00933,DB13025,49
DB00500,DB01009,49
DB00404,DB01080,49
DB00246,DB00747,49
DB00821,DB01283,49
DB00764,DB04576,49
DB00189,DB00420,49
DB00270,DB01141,49
DB00181,DB00420,49
DB00612,DB08907,49
DB00179,DB00687,49
DB00620,DB00972,49
DB00325,DB00421,49
DB00945,DB01024,49
DB00179,DB00688,49
DB00264,DB01359,49
DB01155,DB08971,49
DB01260,DB02709,49
DB01244,DB01282,49
DB00841,DB09352,49
DB01544,DB08922,49
DB00189,DB01563,49
DB00494,DB00527,49
DB00420,DB01587,49
DB00625,DB01580,49
DB00182,DB09273,49
DB00420,DB01580,49
DB00802,DB01463,49
DB01077,DB04552,49
DB00420,DB01588,49
DB00368,DB01577,49
DB00647,DB01068,49
DB00952,DB01615,49
DB00952,DB01614,49
DB01014,DB01077,49
DB00952,DB01618,49
DB01501,DB01621,49
DB00639,DB01244,49
DB00647,DB01065,49
DB00341,DB11609,49
DB00344,DB11609,49
DB00349,DB11609,49
DB00797,DB01002,49
DB00999,DB09038,49
DB00333,DB00593,49
DB00184,DB00772,49
DB00790,DB01002,49
DB00660,DB00897,49
DB00323,DB08918,49
DB00732,DB00802,49
DB09084,DB09218,49
DB00180,DB00233,49
DB01142,DB01159,49
DB00573,DB01029,49
DB01054,DB01236,49
DB00630,DB08797,49
DB00842,DB01563,49
DB00635,DB08797,49
DB06737,DB08971,49
DB08880,DB09138,49
DB00363,DB06769,49
DB00313,DB00647,49
DB00864,DB00987,49
DB00489,DB01359,49
DB00922,DB01037,49
DB00472,DB00985,49
DB00476,DB00985,49
DB00737,DB00753,49
DB00334,DB00906,49
DB00187,DB01247,49
DB00334,DB00909,49
DB00768,DB08984,49
DB00967,DB01452,49
DB01074,DB09031,49
DB01197,DB09204,49
DB01081,DB01452,49
DB01193,DB09204,49
DB00281,DB00323,49
DB00418,DB01563,49
DB00606,DB00854,49
DB00892,DB06216,49
DB00605,DB08880,49
DB00180,DB08797,49
DB01080,DB13872,49
DB00268,DB00925,49
DB00206,DB01142,49
DB00554,DB13167,49
DB07615,DB09270,49
DB00753,DB00897,49
DB00313,DB00645,49
DB01184,DB09244,49
DB00572,DB00747,49
DB00555,DB01567,49
DB00232,DB01247,49
DB00605,DB00991,49
DB00892,DB13872,49
DB01600,DB01609,49
DB00737,DB01075,49
DB06144,DB09085,49
DB00812,DB09295,49
DB00748,DB01615,49
DB00814,DB09295,49
DB00678,DB01399,49
DB00402,DB01595,49
DB00657,DB09038,49
DB00678,DB01397,49
DB00593,DB04953,49
DB00967,DB13025,49
DB01047,DB01050,49
DB00722,DB00790,49
DB00469,DB00838,49
DB00750,DB09009,49
DB01014,DB01380,49
DB00283,DB13872,49
DB01014,DB01384,49
DB00230,DB00251,49
DB00366,DB01104,49
DB00394,DB01050,49
DB00399,DB01050,49
DB00313,DB01209,49
DB00633,DB01143,49
DB00334,DB00680,49
DB01621,DB04946,49
DB00408,DB00527,49
DB00657,DB00876,49
DB00588,DB00817,49
DB04841,DB06282,49
DB00251,DB06694,49
DB06594,DB09071,49
DB00897,DB06216,49
DB00753,DB01466,49
DB00657,DB00804,49
DB01037,DB01113,49
DB00652,DB00804,49
DB00328,DB09295,49
DB00854,DB01558,49
DB01114,DB04842,49
DB00854,DB01551,49
DB00998,DB08815,49
DB00337,DB01130,49
DB00337,DB01133,49
DB01161,DB09071,49
DB00737,DB04841,49
DB00737,DB04844,49
DB00408,DB09128,49
DB01130,DB09216,49
DB00181,DB00297,49
DB01133,DB09216,49
DB07615,DB08943,49
DB01250,DB09138,49
DB00457,DB00708,49
DB00455,DB00708,49
DB00594,DB01359,49
DB00296,DB01197,49
DB00433,DB09017,49
DB01233,DB09112,49
DB00554,DB01435,49
DB00962,DB01466,49
DB00427,DB01151,49
DB00962,DB01463,49
DB01614,DB06770,49
DB00458,DB00708,49
DB01075,DB01463,49
DB04552,DB08981,49
DB00281,DB01588,49
DB00564,DB08872,49
DB00631,DB01275,49
DB00281,DB01587,49
DB00436,DB00542,49
DB00575,DB00933,49
DB00598,DB08976,49
DB00206,DB00918,49
DB00337,DB00500,49
DB01002,DB01463,49
DB00660,DB01104,49
DB00660,DB01106,49
DB00790,DB01401,49
DB00216,DB00780,49
DB00292,DB00409,49
DB00230,DB01007,49
DB00189,DB05246,49
DB00872,DB00903,49
DB00801,DB08872,49
DB01247,DB01420,49
DB00945,DB09292,49
DB00933,DB09085,49
DB00474,DB01002,49
DB04953,DB08815,49
DB00708,DB01356,49
DB00413,DB09038,49
DB01260,DB09084,49
DB00708,DB01355,49
DB00387,DB00979,49
DB01178,DB08872,49
DB00593,DB00835,49
DB00353,DB00908,49
DB00323,DB00907,49
DB00588,DB00784,49
DB00712,DB01399,49
DB01236,DB09166,49
DB02187,DB06739,49
DB00449,DB01626,49
DB01397,DB08797,49
DB01161,DB01437,49
DB00248,DB00601,49
DB01238,DB08910,49
DB00635,DB01137,49
DB00244,DB00764,49
DB00775,DB06605,49
DB00647,DB01036,49
DB00723,DB06152,49
DB00748,DB01618,49
DB01133,DB06196,49
DB01130,DB06196,49
DB00645,DB01320,49
DB04846,DB08976,49
DB01463,DB08918,49
DB00235,DB09543,49
DB00727,DB01242,49
DB00508,DB00734,49
DB00484,DB00706,49
DB01435,DB09138,49
DB01353,DB04896,49
DB01202,DB01614,49
DB00714,DB01037,49
DB00454,DB09076,49
DB00909,DB01114,49
DB00933,DB01621,49
DB00427,DB01452,49
DB01609,DB06695,49
DB01236,DB08907,49
DB00423,DB01452,49
DB00245,DB00899,49
DB00421,DB01452,49
DB01100,DB06770,49
DB00179,DB08905,49
DB01037,DB01247,49
DB00343,DB00714,49
DB01452,DB09338,49
DB00750,DB13872,49
DB01242,DB06288,49
DB00231,DB00949,49
DB00908,DB05521,49
DB00313,DB00980,49
DB00708,DB09225,49
DB00708,DB09224,49
DB00373,DB00691,49
DB00373,DB00695,49
DB00542,DB01612,49
DB00708,DB01412,49
DB00508,DB00813,49
DB01159,DB01353,49
DB01159,DB01355,49
DB01159,DB01356,49
DB00356,DB09224,49
DB00808,DB00999,49
DB00292,DB01466,49
